seed,env_step,avg_eval_return
2,103,9.853659
2,204,8.04
2,307,8.911111
2,411,9.386364
2,517,9.155556
2,628,11.428572
2,733,13.4
2,851,12.3714285
2,972,10.763158
2,1120,13.129032
